time_age,survival_age,AgeGroup
0,0.996768477,AgeGroup=<75
0.002737851,0.996664213,AgeGroup=<75
0.005475702,0.996559937,AgeGroup=<75
0.008213552,0.996246849,AgeGroup=<75
0.016427105,0.996038014,AgeGroup=<75
0.019164956,0.995829157,AgeGroup=<75
0.021902806,0.995829157,AgeGroup=<75
0.024640657,0.995829157,AgeGroup=<75
0.027378508,0.995829157,AgeGroup=<75
0.030116359,0.995829157,AgeGroup=<75
0.032854209,0.995619641,AgeGroup=<75
0.03559206,0.995409927,AgeGroup=<75
0.038329911,0.99530507,AgeGroup=<75
0.041067762,0.99530507,AgeGroup=<75
0.043805613,0.995200135,AgeGroup=<75
0.046543463,0.995095134,AgeGroup=<75
0.049281314,0.994990077,AgeGroup=<75
0.052019165,0.99488501,AgeGroup=<75
0.054757016,0.99456964,AgeGroup=<75
0.057494867,0.994254271,AgeGroup=<75
0.060232717,0.994149137,AgeGroup=<75
0.062970568,0.994149137,AgeGroup=<75
0.065708419,0.993938601,AgeGroup=<75
0.06844627,0.993727976,AgeGroup=<75
0.07118412,0.993622642,AgeGroup=<75
0.073921971,0.993517184,AgeGroup=<75
0.076659822,0.993411715,AgeGroup=<75
0.079397673,0.993411715,AgeGroup=<75
0.082135524,0.993411715,AgeGroup=<75
0.084873374,0.993306179,AgeGroup=<75
0.087611225,0.993095039,AgeGroup=<75
0.090349076,0.993095039,AgeGroup=<75
0.095824778,0.992883743,AgeGroup=<75
0.098562628,0.992883743,AgeGroup=<75
0.101300479,0.992883743,AgeGroup=<75
0.10403833,0.992778027,AgeGroup=<75
0.106776181,0.992778027,AgeGroup=<75
0.109514031,0.992672232,AgeGroup=<75
0.112251882,0.992566415,AgeGroup=<75
0.114989733,0.992460597,AgeGroup=<75
0.117727584,0.992460597,AgeGroup=<75
0.120465435,0.992354723,AgeGroup=<75
0.123203285,0.99214284,AgeGroup=<75
0.125941136,0.992036865,AgeGroup=<75
0.128678987,0.991824846,AgeGroup=<75
0.131416838,0.991612668,AgeGroup=<75
0.136892539,0.991400468,AgeGroup=<75
0.13963039,0.991400468,AgeGroup=<75
0.142368241,0.991294151,AgeGroup=<75
0.145106092,0.991294151,AgeGroup=<75
0.147843943,0.990974928,AgeGroup=<75
0.153319644,0.990974928,AgeGroup=<75
0.156057495,0.990974928,AgeGroup=<75
0.158795346,0.990868349,AgeGroup=<75
0.161533196,0.990868349,AgeGroup=<75
0.164271047,0.990334648,AgeGroup=<75
0.167008898,0.990227885,AgeGroup=<75
0.17522245,0.990227885,AgeGroup=<75
0.177960301,0.990227885,AgeGroup=<75
0.180698152,0.990014013,AgeGroup=<75
0.183436003,0.989907008,AgeGroup=<75
0.186173854,0.989799933,AgeGroup=<75
0.188911704,0.989692765,AgeGroup=<75
0.191649555,0.989478407,AgeGroup=<75
0.194387406,0.989478407,AgeGroup=<75
0.197125257,0.989478407,AgeGroup=<75
0.199863107,0.989156521,AgeGroup=<75
0.202600958,0.989049109,AgeGroup=<75
0.205338809,0.989049109,AgeGroup=<75
0.213552361,0.988834051,AgeGroup=<75
0.216290212,0.988834051,AgeGroup=<75
0.219028063,0.988618806,AgeGroup=<75
0.221765914,0.98851109,AgeGroup=<75
0.224503765,0.98851109,AgeGroup=<75
0.227241615,0.98851109,AgeGroup=<75
0.229979466,0.98851109,AgeGroup=<75
0.232717317,0.98851109,AgeGroup=<75
0.235455168,0.98851109,AgeGroup=<75
0.238193018,0.988187271,AgeGroup=<75
0.24366872,0.988187271,AgeGroup=<75
0.246406571,0.987862957,AgeGroup=<75
0.249144422,0.987754852,AgeGroup=<75
0.251882272,0.987754852,AgeGroup=<75
0.254620123,0.987754852,AgeGroup=<75
0.257357974,0.987754852,AgeGroup=<75
0.260095825,0.987538405,AgeGroup=<75
0.262833676,0.987430182,AgeGroup=<75
0.265571526,0.987321887,AgeGroup=<75
0.268309377,0.987213569,AgeGroup=<75
0.271047228,0.98710525,AgeGroup=<75
0.273785079,0.986888447,AgeGroup=<75
0.27652293,0.986888447,AgeGroup=<75
0.27926078,0.986888447,AgeGroup=<75
0.281998631,0.986779866,AgeGroup=<75
0.290212183,0.986671238,AgeGroup=<75
0.292950034,0.98656255,AgeGroup=<75
0.295687885,0.98656255,AgeGroup=<75
0.298425736,0.98656255,AgeGroup=<75
0.303901437,0.986453682,AgeGroup=<75
0.309377139,0.986453682,AgeGroup=<75
0.31211499,0.98634479,AgeGroup=<75
0.314852841,0.98634479,AgeGroup=<75
0.317590691,0.986235669,AgeGroup=<75
0.320328542,0.986126524,AgeGroup=<75
0.325804244,0.986126524,AgeGroup=<75
0.328542094,0.986126524,AgeGroup=<75
0.331279945,0.986017306,AgeGroup=<75
0.334017796,0.986017306,AgeGroup=<75
0.336755647,0.985907979,AgeGroup=<75
0.339493498,0.985798628,AgeGroup=<75
0.342231348,0.985798628,AgeGroup=<75
0.34770705,0.985798628,AgeGroup=<75
0.350444901,0.985470102,AgeGroup=<75
0.353182752,0.985360544,AgeGroup=<75
0.355920602,0.985360544,AgeGroup=<75
0.358658453,0.985141258,AgeGroup=<75
0.361396304,0.985031542,AgeGroup=<75
0.364134155,0.984812061,AgeGroup=<75
0.366872005,0.984812061,AgeGroup=<75
0.369609856,0.984702296,AgeGroup=<75
0.372347707,0.984702296,AgeGroup=<75
0.375085558,0.98459231,AgeGroup=<75
0.377823409,0.98459231,AgeGroup=<75
0.380561259,0.98459231,AgeGroup=<75
0.38329911,0.984372142,AgeGroup=<75
0.386036961,0.984262046,AgeGroup=<75
0.388774812,0.984262046,AgeGroup=<75
0.391512663,0.984151875,AgeGroup=<75
0.394250513,0.98404168,AgeGroup=<75
0.396988364,0.983931448,AgeGroup=<75
0.399726215,0.983821142,AgeGroup=<75
0.402464066,0.983600529,AgeGroup=<75
0.405201916,0.983600529,AgeGroup=<75
0.407939767,0.983269425,AgeGroup=<75
0.410677618,0.983269425,AgeGroup=<75
0.413415469,0.983048515,AgeGroup=<75
0.41615332,0.983048515,AgeGroup=<75
0.41889117,0.982827481,AgeGroup=<75
0.421629021,0.982827481,AgeGroup=<75
0.424366872,0.982606373,AgeGroup=<75
0.427104723,0.982495806,AgeGroup=<75
0.429842574,0.982274648,AgeGroup=<75
0.432580424,0.982164006,AgeGroup=<75
0.435318275,0.982164006,AgeGroup=<75
0.446269678,0.982053315,AgeGroup=<75
0.449007529,0.981942524,AgeGroup=<75
0.45174538,0.981942524,AgeGroup=<75
0.454483231,0.981942524,AgeGroup=<75
0.459958932,0.98183152,AgeGroup=<75
0.462696783,0.98183152,AgeGroup=<75
0.465434634,0.98183152,AgeGroup=<75
0.468172485,0.981720428,AgeGroup=<75
0.470910335,0.981720428,AgeGroup=<75
0.473648186,0.98160926,AgeGroup=<75
0.476386037,0.981497979,AgeGroup=<75
0.479123888,0.981497979,AgeGroup=<75
0.481861739,0.981497979,AgeGroup=<75
0.484599589,0.981386648,AgeGroup=<75
0.48733744,0.981386648,AgeGroup=<75
0.490075291,0.981275253,AgeGroup=<75
0.492813142,0.981163795,AgeGroup=<75
0.495550992,0.981052236,AgeGroup=<75
0.498288843,0.980717482,AgeGroup=<75
0.501026694,0.980605897,AgeGroup=<75
0.503764545,0.9804943,AgeGroup=<75
0.506502396,0.9804943,AgeGroup=<75
0.509240246,0.9804943,AgeGroup=<75
0.511978097,0.9804943,AgeGroup=<75
0.514715948,0.980382346,AgeGroup=<75
0.52019165,0.980270392,AgeGroup=<75
0.5229295,0.980046407,AgeGroup=<75
0.525667351,0.980046407,AgeGroup=<75
0.528405202,0.980046407,AgeGroup=<75
0.531143053,0.979934132,AgeGroup=<75
0.536618754,0.979934132,AgeGroup=<75
0.539356605,0.979821754,AgeGroup=<75
0.542094456,0.979709364,AgeGroup=<75
0.544832307,0.979709364,AgeGroup=<75
0.547570157,0.979709364,AgeGroup=<75
0.550308008,0.979709364,AgeGroup=<75
0.553045859,0.97959665,AgeGroup=<75
0.558521561,0.97959665,AgeGroup=<75
0.561259411,0.97948391,AgeGroup=<75
0.563997262,0.979258248,AgeGroup=<75
0.566735113,0.979145326,AgeGroup=<75
0.569472964,0.979145326,AgeGroup=<75
0.572210815,0.979145326,AgeGroup=<75
0.574948665,0.979032274,AgeGroup=<75
0.580424367,0.979032274,AgeGroup=<75
0.583162218,0.979032274,AgeGroup=<75
0.585900068,0.978919,AgeGroup=<75
0.588637919,0.978919,AgeGroup=<75
0.59137577,0.978692293,AgeGroup=<75
0.596851472,0.978692293,AgeGroup=<75
0.599589322,0.9785789,AgeGroup=<75
0.602327173,0.978351852,AgeGroup=<75
0.605065024,0.978351852,AgeGroup=<75
0.607802875,0.978124513,AgeGroup=<75
0.610540726,0.978124513,AgeGroup=<75
0.613278576,0.978124513,AgeGroup=<75
0.616016427,0.978010712,AgeGroup=<75
0.618754278,0.977783003,AgeGroup=<75
0.621492129,0.97744124,AgeGroup=<75
0.624229979,0.977327186,AgeGroup=<75
0.62696783,0.977213052,AgeGroup=<75
0.629705681,0.977098839,AgeGroup=<75
0.632443532,0.977098839,AgeGroup=<75
0.635181383,0.976527436,AgeGroup=<75
0.637919233,0.976527436,AgeGroup=<75
0.640657084,0.976527436,AgeGroup=<75
0.643394935,0.976298392,AgeGroup=<75
0.646132786,0.976298392,AgeGroup=<75
0.651608487,0.976298392,AgeGroup=<75
0.654346338,0.975954544,AgeGroup=<75
0.657084189,0.975839875,AgeGroup=<75
0.65982204,0.975610373,AgeGroup=<75
0.66255989,0.975610373,AgeGroup=<75
0.665297741,0.975495447,AgeGroup=<75
0.668035592,0.975495447,AgeGroup=<75
0.670773443,0.975380507,AgeGroup=<75
0.673511294,0.9751506,AgeGroup=<75
0.676249144,0.9751506,AgeGroup=<75
0.678986995,0.9751506,AgeGroup=<75
0.681724846,0.975035429,AgeGroup=<75
0.684462697,0.975035429,AgeGroup=<75
0.687200548,0.974804761,AgeGroup=<75
0.692676249,0.974574038,AgeGroup=<75
0.6954141,0.974574038,AgeGroup=<75
0.698151951,0.974574038,AgeGroup=<75
0.700889802,0.974342986,AgeGroup=<75
0.706365503,0.974342986,AgeGroup=<75
0.711841205,0.974227406,AgeGroup=<75
0.714579055,0.974111798,AgeGroup=<75
0.717316906,0.97388039,AgeGroup=<75
0.720054757,0.973764604,AgeGroup=<75
0.722792608,0.973532865,AgeGroup=<75
0.725530459,0.973416982,AgeGroup=<75
0.728268309,0.973185216,AgeGroup=<75
0.73100616,0.97306932,AgeGroup=<75
0.733744011,0.97295334,AgeGroup=<75
0.736481862,0.972837305,AgeGroup=<75
0.739219713,0.972488992,AgeGroup=<75
0.741957563,0.972488992,AgeGroup=<75
0.747433265,0.97237286,AgeGroup=<75
0.750171116,0.97237286,AgeGroup=<75
0.752908966,0.97237286,AgeGroup=<75
0.755646817,0.972140513,AgeGroup=<75
0.758384668,0.971908138,AgeGroup=<75
0.761122519,0.971791937,AgeGroup=<75
0.76386037,0.971675638,AgeGroup=<75
0.76659822,0.971559339,AgeGroup=<75
0.769336071,0.971443027,AgeGroup=<75
0.772073922,0.971443027,AgeGroup=<75
0.774811773,0.971443027,AgeGroup=<75
0.777549624,0.971326547,AgeGroup=<75
0.780287474,0.971326547,AgeGroup=<75
0.788501027,0.971209927,AgeGroup=<75
0.791238877,0.971209927,AgeGroup=<75
0.793976728,0.971209927,AgeGroup=<75
0.796714579,0.971209927,AgeGroup=<75
0.79945243,0.971209927,AgeGroup=<75
0.802190281,0.970976323,AgeGroup=<75
0.804928131,0.970625916,AgeGroup=<75
0.807665982,0.970625916,AgeGroup=<75
0.810403833,0.970625916,AgeGroup=<75
0.813141684,0.97027513,AgeGroup=<75
0.815879535,0.970158145,AgeGroup=<75
0.818617385,0.97004116,AgeGroup=<75
0.821355236,0.97004116,AgeGroup=<75
0.824093087,0.97004116,AgeGroup=<75
0.826830938,0.97004116,AgeGroup=<75
0.829568789,0.96980702,AgeGroup=<75
0.832306639,0.96980702,AgeGroup=<75
0.83504449,0.96980702,AgeGroup=<75
0.837782341,0.96980702,AgeGroup=<75
0.840520192,0.969689667,AgeGroup=<75
0.845995893,0.969572285,AgeGroup=<75
0.848733744,0.969337493,AgeGroup=<75
0.851471595,0.969219998,AgeGroup=<75
0.854209446,0.96910236,AgeGroup=<75
0.856947296,0.968866912,AgeGroup=<75
0.859685147,0.968631407,AgeGroup=<75
0.862422998,0.96851364,AgeGroup=<75
0.865160849,0.96851364,AgeGroup=<75
0.8678987,0.96851364,AgeGroup=<75
0.87063655,0.968395745,AgeGroup=<75
0.873374401,0.968277835,AgeGroup=<75
0.876112252,0.968159824,AgeGroup=<75
0.881587953,0.96804177,AgeGroup=<75
0.884325804,0.96804177,AgeGroup=<75
0.887063655,0.96804177,AgeGroup=<75
0.889801506,0.967687046,AgeGroup=<75
0.892539357,0.967687046,AgeGroup=<75
0.895277207,0.967450332,AgeGroup=<75
0.898015058,0.967450332,AgeGroup=<75
0.900752909,0.967213415,AgeGroup=<75
0.90349076,0.967213415,AgeGroup=<75
0.908966461,0.967094811,AgeGroup=<75
0.911704312,0.966976208,AgeGroup=<75
0.914442163,0.966857019,AgeGroup=<75
0.917180014,0.966618583,AgeGroup=<75
0.919917864,0.966618583,AgeGroup=<75
0.922655715,0.96638003,AgeGroup=<75
0.925393566,0.966260709,AgeGroup=<75
0.928131417,0.966021772,AgeGroup=<75
0.930869268,0.966021772,AgeGroup=<75
0.933607118,0.965902215,AgeGroup=<75
0.936344969,0.965902215,AgeGroup=<75
0.93908282,0.965782524,AgeGroup=<75
0.941820671,0.965782524,AgeGroup=<75
0.944558522,0.96566276,AgeGroup=<75
0.947296372,0.96566276,AgeGroup=<75
0.950034223,0.965542831,AgeGroup=<75
0.952772074,0.965542831,AgeGroup=<75
0.955509925,0.965182599,AgeGroup=<75
0.958247775,0.964942444,AgeGroup=<75
0.960985626,0.964822352,AgeGroup=<75
0.963723477,0.964702244,AgeGroup=<75
0.966461328,0.964582032,AgeGroup=<75
0.969199179,0.964341548,AgeGroup=<75
0.971937029,0.964341548,AgeGroup=<75
0.97467488,0.963980326,AgeGroup=<75
0.977412731,0.963859904,AgeGroup=<75
0.980150582,0.963859904,AgeGroup=<75
0.982888433,0.963739407,AgeGroup=<75
0.985626283,0.963739407,AgeGroup=<75
0.988364134,0.963377461,AgeGroup=<75
0.991101985,0.963136044,AgeGroup=<75
0.993839836,0.962773735,AgeGroup=<75
0.996577687,0.962773735,AgeGroup=<75
0.999315537,0.962773735,AgeGroup=<75
1.002053388,0.962652875,AgeGroup=<75
1.004791239,0.962531878,AgeGroup=<75
1.00752909,0.962410774,AgeGroup=<75
1.01026694,0.96228961,AgeGroup=<75
1.013004791,0.96228961,AgeGroup=<75
1.018480493,0.962168185,AgeGroup=<75
1.021218344,0.961925091,AgeGroup=<75
1.023956194,0.961681781,AgeGroup=<75
1.026694045,0.961681781,AgeGroup=<75
1.029431896,0.961194792,AgeGroup=<75
1.032169747,0.961072998,AgeGroup=<75
1.034907598,0.960951205,AgeGroup=<75
1.037645448,0.960829411,AgeGroup=<75
1.040383299,0.960829411,AgeGroup=<75
1.04312115,0.960585422,AgeGroup=<75
1.045859001,0.960463319,AgeGroup=<75
1.048596851,0.960218988,AgeGroup=<75
1.051334702,0.960218988,AgeGroup=<75
1.054072553,0.960218988,AgeGroup=<75
1.056810404,0.959974378,AgeGroup=<75
1.059548255,0.959852041,AgeGroup=<75
1.062286105,0.959484657,AgeGroup=<75
1.065023956,0.959239578,AgeGroup=<75
1.067761807,0.959117023,AgeGroup=<75
1.070499658,0.959117023,AgeGroup=<75
1.073237509,0.958994358,AgeGroup=<75
1.075975359,0.958994358,AgeGroup=<75
1.07871321,0.958871614,AgeGroup=<75
1.081451061,0.95862597,AgeGroup=<75
1.084188912,0.958380137,AgeGroup=<75
1.086926762,0.958257158,AgeGroup=<75
1.089664613,0.958134099,AgeGroup=<75
1.092402464,0.957887982,AgeGroup=<75
1.095140315,0.957764923,AgeGroup=<75
1.097878166,0.9573957,AgeGroup=<75
1.100616016,0.957272483,AgeGroup=<75
1.103353867,0.957149203,AgeGroup=<75
1.106091718,0.956902515,AgeGroup=<75
1.11156742,0.956779044,AgeGroup=<75
1.11430527,0.956655556,AgeGroup=<75
1.117043121,0.956655556,AgeGroup=<75
1.119780972,0.956655556,AgeGroup=<75
1.122518823,0.956531781,AgeGroup=<75
1.125256674,0.95628404,AgeGroup=<75
1.127994524,0.956160024,AgeGroup=<75
1.130732375,0.956035976,AgeGroup=<75
1.133470226,0.956035976,AgeGroup=<75
1.136208077,0.955911912,AgeGroup=<75
1.138945927,0.955911912,AgeGroup=<75
1.141683778,0.955911912,AgeGroup=<75
1.144421629,0.955787558,AgeGroup=<75
1.14715948,0.955663042,AgeGroup=<75
1.152635181,0.955289493,AgeGroup=<75
1.155373032,0.955289493,AgeGroup=<75
1.158110883,0.955289493,AgeGroup=<75
1.160848734,0.955289493,AgeGroup=<75
1.163586585,0.955289493,AgeGroup=<75
1.166324435,0.955039515,AgeGroup=<75
1.169062286,0.954789537,AgeGroup=<75
1.171800137,0.954539527,AgeGroup=<75
1.174537988,0.954539527,AgeGroup=<75
1.177275838,0.954288959,AgeGroup=<75
1.180013689,0.954163592,AgeGroup=<75
1.18275154,0.953912761,AgeGroup=<75
1.185489391,0.953787328,AgeGroup=<75
1.188227242,0.953411031,AgeGroup=<75
1.190965092,0.953411031,AgeGroup=<75
1.193702943,0.953160035,AgeGroup=<75
1.196440794,0.953034388,AgeGroup=<75
1.199178645,0.952782828,AgeGroup=<75
1.201916496,0.952782828,AgeGroup=<75
1.207392197,0.952531035,AgeGroup=<75
1.210130048,0.952153297,AgeGroup=<75
1.215605749,0.951901337,AgeGroup=<75
1.2183436,0.951901337,AgeGroup=<75
1.221081451,0.951649278,AgeGroup=<75
1.223819302,0.951397119,AgeGroup=<75
1.226557153,0.951271006,AgeGroup=<75
1.229295003,0.951144893,AgeGroup=<75
1.232032854,0.950892633,AgeGroup=<75
1.234770705,0.950513792,AgeGroup=<75
1.237508556,0.950134698,AgeGroup=<75
1.240246407,0.949881935,AgeGroup=<75
1.242984257,0.94975547,AgeGroup=<75
1.245722108,0.949502505,AgeGroup=<75
1.25119781,0.949376006,AgeGroup=<75
1.253935661,0.949249372,AgeGroup=<75
1.256673511,0.949249372,AgeGroup=<75
1.259411362,0.949249372,AgeGroup=<75
1.262149213,0.948868606,AgeGroup=<75
1.264887064,0.948741684,AgeGroup=<75
1.267624914,0.948741684,AgeGroup=<75
1.270362765,0.948614677,AgeGroup=<75
1.273100616,0.948360527,AgeGroup=<75
1.275838467,0.948233452,AgeGroup=<75
1.278576318,0.948233452,AgeGroup=<75
1.284052019,0.948233452,AgeGroup=<75
1.28678987,0.948233452,AgeGroup=<75
1.289527721,0.948233452,AgeGroup=<75
1.292265572,0.948105985,AgeGroup=<75
1.295003422,0.947978397,AgeGroup=<75
1.297741273,0.947850774,AgeGroup=<75
1.300479124,0.947595427,AgeGroup=<75
1.303216975,0.947467718,AgeGroup=<75
1.305954825,0.94734001,AgeGroup=<75
1.308692676,0.947212216,AgeGroup=<75
1.311430527,0.946828522,AgeGroup=<75
1.314168378,0.946828522,AgeGroup=<75
1.316906229,0.946572484,AgeGroup=<75
1.319644079,0.946444378,AgeGroup=<75
1.32238193,0.946188167,AgeGroup=<75
1.325119781,0.946060027,AgeGroup=<75
1.327857632,0.945675241,AgeGroup=<75
1.330595483,0.945546927,AgeGroup=<75
1.333333333,0.945546927,AgeGroup=<75
1.336071184,0.945290089,AgeGroup=<75
1.338809035,0.944776205,AgeGroup=<75
1.344284736,0.944647734,AgeGroup=<75
1.347022587,0.944647734,AgeGroup=<75
1.349760438,0.944519088,AgeGroup=<75
1.352498289,0.944519088,AgeGroup=<75
1.35523614,0.944390337,AgeGroup=<75
1.35797399,0.944261515,AgeGroup=<75
1.360711841,0.944261515,AgeGroup=<75
1.363449692,0.944132658,AgeGroup=<75
1.366187543,0.943874875,AgeGroup=<75
1.368925394,0.943745789,AgeGroup=<75
1.371663244,0.943487512,AgeGroup=<75
1.374401095,0.943358338,AgeGroup=<75
1.377138946,0.94297039,AgeGroup=<75
1.379876797,0.942841075,AgeGroup=<75
1.382614648,0.942711741,AgeGroup=<75
1.385352498,0.942582372,AgeGroup=<75
1.388090349,0.942323492,AgeGroup=<75
1.3908282,0.942193945,AgeGroup=<75
1.393566051,0.942193945,AgeGroup=<75
1.396303901,0.941934638,AgeGroup=<75
1.399041752,0.94167533,AgeGroup=<75
1.401779603,0.941415951,AgeGroup=<75
1.404517454,0.941286226,AgeGroup=<75
1.407255305,0.941286226,AgeGroup=<75
1.409993155,0.941286226,AgeGroup=<75
1.412731006,0.941286226,AgeGroup=<75
1.420944559,0.940895813,AgeGroup=<75
1.423682409,0.940765567,AgeGroup=<75
1.42642026,0.940374505,AgeGroup=<75
1.429158111,0.940244042,AgeGroup=<75
1.431895962,0.940113507,AgeGroup=<75
1.434633812,0.939982809,AgeGroup=<75
1.437371663,0.939721412,AgeGroup=<75
1.440109514,0.939721412,AgeGroup=<75
1.442847365,0.939590659,AgeGroup=<75
1.445585216,0.939590659,AgeGroup=<75
1.448323066,0.939328789,AgeGroup=<75
1.451060917,0.93919778,AgeGroup=<75
1.453798768,0.938935471,AgeGroup=<75
1.456536619,0.938935471,AgeGroup=<75
1.45927447,0.938673015,AgeGroup=<75
1.46201232,0.938541751,AgeGroup=<75
1.464750171,0.938410376,AgeGroup=<75
1.467488022,0.938278928,AgeGroup=<75
1.470225873,0.938278928,AgeGroup=<75
1.472963723,0.93814735,AgeGroup=<75
1.475701574,0.937884195,AgeGroup=<75
1.478439425,0.937884195,AgeGroup=<75
1.481177276,0.937752581,AgeGroup=<75
1.483915127,0.937620893,AgeGroup=<75
1.486652977,0.93748913,AgeGroup=<75
1.489390828,0.93722542,AgeGroup=<75
1.497604381,0.937093454,AgeGroup=<75
1.500342231,0.936697387,AgeGroup=<75
1.503080082,0.936565365,AgeGroup=<75
1.505817933,0.936433212,AgeGroup=<75
1.508555784,0.936433212,AgeGroup=<75
1.511293634,0.936433212,AgeGroup=<75
1.514031485,0.936036307,AgeGroup=<75
1.516769336,0.935904005,AgeGroup=<75
1.519507187,0.935639251,AgeGroup=<75
1.522245038,0.935639251,AgeGroup=<75
1.524982888,0.935639251,AgeGroup=<75
1.527720739,0.935506517,AgeGroup=<75
1.533196441,0.935240899,AgeGroup=<75
1.535934292,0.935240899,AgeGroup=<75
1.538672142,0.935240899,AgeGroup=<75
1.541409993,0.935240899,AgeGroup=<75
1.544147844,0.935240899,AgeGroup=<75
1.546885695,0.934974411,AgeGroup=<75
1.549623546,0.934841167,AgeGroup=<75
1.555099247,0.934441434,AgeGroup=<75
1.557837098,0.934174908,AgeGroup=<75
1.560574949,0.934041531,AgeGroup=<75
1.563312799,0.933908134,AgeGroup=<75
1.56605065,0.933774681,AgeGroup=<75
1.568788501,0.933641074,AgeGroup=<75
1.571526352,0.933373823,AgeGroup=<75
1.574264203,0.933106572,AgeGroup=<75
1.577002053,0.933106572,AgeGroup=<75
1.579739904,0.932972813,AgeGroup=<75
1.582477755,0.932972813,AgeGroup=<75
1.585215606,0.932705025,AgeGroup=<75
1.587953457,0.932571016,AgeGroup=<75
1.590691307,0.932436987,AgeGroup=<75
1.593429158,0.932436987,AgeGroup=<75
1.596167009,0.932302862,AgeGroup=<75
1.59890486,0.932302862,AgeGroup=<75
1.60164271,0.932168505,AgeGroup=<75
1.604380561,0.931899559,AgeGroup=<75
1.607118412,0.931630496,AgeGroup=<75
1.612594114,0.931495964,AgeGroup=<75
1.615331964,0.931361238,AgeGroup=<75
1.618069815,0.931361238,AgeGroup=<75
1.620807666,0.931091513,AgeGroup=<75
1.623545517,0.930956611,AgeGroup=<75
1.626283368,0.930686691,AgeGroup=<75
1.631759069,0.93055173,AgeGroup=<75
1.63449692,0.930281692,AgeGroup=<75
1.637234771,0.929876223,AgeGroup=<75
1.639972621,0.929876223,AgeGroup=<75
1.642710472,0.929740889,AgeGroup=<75
1.645448323,0.929470104,AgeGroup=<75
1.648186174,0.929470104,AgeGroup=<75
1.650924025,0.929470104,AgeGroup=<75
1.653661875,0.929470104,AgeGroup=<75
1.656399726,0.929470104,AgeGroup=<75
1.659137577,0.929470104,AgeGroup=<75
1.661875428,0.929334375,AgeGroup=<75
1.664613279,0.929062441,AgeGroup=<75
1.667351129,0.92865454,AgeGroup=<75
1.67008898,0.928382567,AgeGroup=<75
1.672826831,0.92824648,AgeGroup=<75
1.675564682,0.928110274,AgeGroup=<75
1.678302533,0.928110274,AgeGroup=<75
1.681040383,0.927973867,AgeGroup=<75
1.683778234,0.927564467,AgeGroup=<75
1.686516085,0.92742798,AgeGroup=<75
1.689253936,0.92742798,AgeGroup=<75
1.691991786,0.92742798,AgeGroup=<75
1.694729637,0.92742798,AgeGroup=<75
1.697467488,0.927291151,AgeGroup=<75
1.700205339,0.927291151,AgeGroup=<75
1.70294319,0.926879875,AgeGroup=<75
1.70568104,0.926879875,AgeGroup=<75
1.708418891,0.926742742,AgeGroup=<75
1.711156742,0.926605569,AgeGroup=<75
1.713894593,0.926605569,AgeGroup=<75
1.716632444,0.926330734,AgeGroup=<75
1.719370294,0.926330734,AgeGroup=<75
1.722108145,0.926330734,AgeGroup=<75
1.724845996,0.926330734,AgeGroup=<75
1.727583847,0.92619301,AgeGroup=<75
1.730321697,0.92619301,AgeGroup=<75
1.733059548,0.926055081,AgeGroup=<75
1.73853525,0.926055081,AgeGroup=<75
1.744010951,0.926055081,AgeGroup=<75
1.746748802,0.925778894,AgeGroup=<75
1.749486653,0.92564078,AgeGroup=<75
1.752224504,0.925225942,AgeGroup=<75
1.754962355,0.925087539,AgeGroup=<75
1.757700205,0.924810691,AgeGroup=<75
1.763175907,0.924810691,AgeGroup=<75
1.765913758,0.924810691,AgeGroup=<75
1.768651608,0.924672039,AgeGroup=<75
1.771389459,0.924672039,AgeGroup=<75
1.776865161,0.924533157,AgeGroup=<75
1.779603012,0.924533157,AgeGroup=<75
1.785078713,0.924394172,AgeGroup=<75
1.787816564,0.924394172,AgeGroup=<75
1.790554415,0.924394172,AgeGroup=<75
1.793292266,0.924394172,AgeGroup=<75
1.796030116,0.924394172,AgeGroup=<75
1.798767967,0.924254725,AgeGroup=<75
1.801505818,0.923975789,AgeGroup=<75
1.804243669,0.923975789,AgeGroup=<75
1.80698152,0.923975789,AgeGroup=<75
1.80971937,0.923975789,AgeGroup=<75
1.812457221,0.923836004,AgeGroup=<75
1.815195072,0.923696114,AgeGroup=<75
1.817932923,0.923416206,AgeGroup=<75
1.823408624,0.923416206,AgeGroup=<75
1.826146475,0.923276167,AgeGroup=<75
1.828884326,0.923276167,AgeGroup=<75
1.831622177,0.923135851,AgeGroup=<75
1.834360027,0.92285522,AgeGroup=<75
1.837097878,0.922714755,AgeGroup=<75
1.839835729,0.922574269,AgeGroup=<75
1.84257358,0.922433761,AgeGroup=<75
1.845311431,0.922433761,AgeGroup=<75
1.848049281,0.922433761,AgeGroup=<75
1.850787132,0.922433761,AgeGroup=<75
1.853524983,0.922433761,AgeGroup=<75
1.859000684,0.92229291,AgeGroup=<75
1.861738535,0.92229291,AgeGroup=<75
1.864476386,0.921870098,AgeGroup=<75
1.867214237,0.921729032,AgeGroup=<75
1.869952088,0.921446639,AgeGroup=<75
1.87816564,0.921305291,AgeGroup=<75
1.880903491,0.921163944,AgeGroup=<75
1.883641342,0.920881248,AgeGroup=<75
1.886379192,0.920315509,AgeGroup=<75
1.889117043,0.920173987,AgeGroup=<75
1.891854894,0.920173987,AgeGroup=<75
1.894592745,0.920032313,AgeGroup=<75
1.897330595,0.919748921,AgeGroup=<75
1.900068446,0.919748921,AgeGroup=<75
