"time_combined","survival_combined"
0.440793976728268,0.936852024462989
0.4435318275154,0.936718159774204
0.446269678302533,0.936450430396634
0.449007529089665,0.936182471191999
0.451745379876797,0.935780302163063
0.454483230663929,0.935579087935247
0.457221081451061,0.93544487776627
0.459958932238193,0.935109328272847
0.462696783025325,0.934975098842247
0.465434633812457,0.934706562876471
0.468172484599589,0.934303701057833
0.470910335386721,0.934102125286299
0.473648186173854,0.933766068974137
0.476386036960986,0.933362481853128
0.479123887748118,0.933093404380882
0.48186173853525,0.933026120460751
0.484599589322382,0.932958831688181
0.487337440109514,0.932756936247434
0.490075290896646,0.932487586857816
0.492813141683778,0.932285487250782
0.49555099247091,0.932083226876053
0.498288843258042,0.931746077477631
0.501026694045175,0.931476357958894
0.503764544832307,0.931206618913659
0.506502395619439,0.931206618913659
0.509240246406571,0.931004035892865
0.511978097193703,0.931004035892865
0.514715947980835,0.930801246950174
0.517453798767967,0.930733650635944
0.520191649555099,0.930530861693253
0.522929500342231,0.930328013808856
0.525667351129363,0.93026035358967
0.528405201916496,0.929786318321771
0.531143052703628,0.929311972120455
0.53388090349076,0.92910854739106
0.536618754277892,0.928769506175401
0.539356605065024,0.928498253399065
0.542094455852156,0.928226980810241
0.544832306639288,0.928023452017489
0.54757015742642,0.927955564420414
0.550308008213552,0.927887642039765
0.553045859000684,0.927411732492998
0.555783709787817,0.927343745414889
0.558521560574949,0.927207771258669
0.561259411362081,0.927003780109228
0.563997262149213,0.926731612234857
0.566735112936345,0.926663505259606
0.569472963723477,0.926322820147379
0.572210814510609,0.926050071433312
0.574948665297741,0.925913656898226
0.577686516084873,0.92557262056051
0.580424366872005,0.925367998757881
0.583162217659138,0.925163271324527
0.58590006844627,0.924958332255342
0.588637919233402,0.924753332624966
0.591375770020534,0.924548242065502
0.594113620807666,0.924343106001143
0.596851471594798,0.924343106001143
0.59958932238193,0.924001136668549
0.602327173169062,0.923727277410497
0.605065023956194,0.923658756731214
0.607802874743327,0.923453148934954
0.610540725530459,0.923315975264584
0.613278576317591,0.92311019947335
0.616016427104723,0.92297300541829
0.618754277891855,0.922767091904774
0.621492128678987,0.922492377081343
0.624229979466119,0.922217314128802
0.626967830253251,0.922148507345685
0.629705681040383,0.921666428215631
0.632443531827515,0.921666428215631
0.635181382614648,0.921115274722902
0.63791923340178,0.920908468419642
0.640657084188912,0.920770452912947
0.643394934976044,0.92042523303708
0.646132785763176,0.920079805868635
0.648870636550308,0.920010715247184
0.65160848733744,0.919941624625732
0.654346338124572,0.919527049761097
0.657084188911704,0.919388785412588
0.659822039698836,0.919112090269886
0.662559890485969,0.918904412611468
0.665297741273101,0.918488838142812
0.668035592060233,0.918419575731369
0.670773442847365,0.91821177282563
0.673511293634497,0.918003954242569
0.676249144421629,0.918003954242569
0.678986995208761,0.91779588444333
0.681724845995893,0.917518332198847
0.684462696783025,0.917240653956523
0.687200547570157,0.916893319567718
0.68993839835729,0.916406977729651
0.692676249144422,0.916268022918774
0.695414099931554,0.916198529705053
0.698151950718686,0.916128989019686
0.700889801505818,0.915850678397974
0.70362765229295,0.915641866113798
0.706365503080082,0.915572262019072
0.709103353867214,0.915502652632467
0.711841204654346,0.915363433859256
0.714579055441478,0.915224183317862
0.717316906228611,0.914806145475299
0.720054757015743,0.91452732616854
0.722792607802875,0.914318084101845
0.725530458590007,0.914178536164711
0.728268309377139,0.91396921425901
0.731006160164271,0.91369009707646
0.733744010951403,0.913480647218492
0.736481861738535,0.913201209883766
0.739219712525667,0.912851726068273
0.741957563312799,0.912711932542076
0.744695414099932,0.912502161930138
0.747433264887064,0.9122923913182
0.750171115674196,0.912222467780887
0.752908966461328,0.912082588540255
0.75564681724846,0.91194267711388
0.758384668035592,0.911662768373206
0.761122518822724,0.911522803259462
0.763860369609856,0.911452777692645
0.766598220396988,0.911172675425376
0.769336071184121,0.91082252068115
0.772073921971253,0.910612347035888
0.774811772758385,0.910402027762572
0.777549623545517,0.909981129922645
0.780287474332649,0.909700444811626
0.783025325119781,0.909419543022276
0.785763175906913,0.909208866680263
0.788501026694045,0.90899817406478
0.791238877481177,0.908927943192952
0.793976728268309,0.908787405435984
0.796714579055442,0.908576533580751
0.799452429842574,0.908576533580751
0.802190280629706,0.90836548212115
0.804928131416838,0.908084080175016
0.80766598220397,0.907943335587264
0.810403832991102,0.907732185974337
0.813141683778234,0.907309755731892
0.815879534565366,0.907027982515826
0.818617385352498,0.906816636189803
0.82135523613963,0.906534775396831
0.824093086926763,0.906464299242326
0.826830937713895,0.906252854339307
0.829568788501027,0.905829898744562
0.832306639288159,0.90575937321523
0.835044490075291,0.905547681245797
0.837782340862423,0.905477100756222
0.840520191649555,0.905265194109661
0.843258042436687,0.904841314668061
0.845995893223819,0.904700021520861
0.848733744010951,0.904417324849813
0.851471594798084,0.904205186306065
0.854209445585216,0.903922047058748
0.856947296372348,0.903426203917191
0.85968514715948,0.903213616372148
0.862422997946612,0.90307188022207
0.865160848733744,0.902859259311642
0.867898699520876,0.902646621709355
0.870636550308008,0.902433850446282
0.87337440109514,0.902291969485596
0.876112251882272,0.902149988058454
0.878850102669405,0.902078969402384
0.881587953456537,0.901794894778104
0.884325804243669,0.901652812708657
0.887063655030801,0.901581732471155
0.889801505817933,0.90108393533223
0.892539356605065,0.900941640198344
0.895277207392197,0.900656892524451
0.898015058179329,0.900443230443352
0.900752908966461,0.900300766519542
0.903490759753593,0.900087070633826
0.906228610540726,0.900015782255034
0.908966461327858,0.899873205497449
0.91170431211499,0.899730628739864
0.914442162902122,0.899443770576707
0.917180013689254,0.899228541150869
0.919917864476386,0.898869539018503
0.922655715263518,0.898582314369512
0.92539356605065,0.898366775315933
0.928131416837782,0.89815104648171
0.930869267624914,0.898007158137192
0.933607118412047,0.897719266125286
0.936344969199179,0.897575216178861
0.939082819986311,0.897431154672372
0.941820670773443,0.897142985400582
0.944558521560575,0.896854677218562
0.947296372347707,0.896782513179519
0.950034223134839,0.896638103757107
0.952772073921971,0.896421419826765
0.955509924709103,0.896132321569947
0.958247775496235,0.89584322331313
0.960985626283368,0.89555410173065
0.9637234770705,0.895264956811212
0.966461327857632,0.895192618013796
0.969199178644764,0.894686041754613
0.971937029431896,0.894613638578943
0.974674880219028,0.894323767817152
0.97741273100616,0.89425129425412
0.980150581793292,0.893961376505942
0.982888432580424,0.893671364704967
0.985626283367556,0.893598826444845
0.988364134154689,0.893308437680056
0.991101984941821,0.893017907250695
0.993839835728953,0.892654626025713
0.996577686516085,0.892436657290724
0.999315537303217,0.892218670808728
1.00205338809035,0.892000542211839
1.00479123887748,0.891636668285832
1.00752908966461,0.891418183436951
1.01026694045175,0.891272431608397
1.01300479123888,0.89112635729362
1.01574264202601,0.890907191932751
1.01848049281314,0.890541916331303
1.02121834360027,0.890322571031714
1.02395619438741,0.890176232673556
1.02669404517454,0.890103015348941
1.02943189596167,0.889663639117588
1.0321697467488,0.88944387864683
1.03490759753593,0.889297371666325
1.03764544832307,0.889004357705315
1.0403832991102,0.888857778256394
1.04312114989733,0.88841771334431
1.04585900068446,0.888197462692295
1.04859685147159,0.887830196126511
1.05133470225873,0.887756700249349
1.05407255304586,0.887609684152595
1.05681040383299,0.887315603250034
1.05954825462012,0.887168489662494
1.06228610540726,0.88687396945678
1.06502395619439,0.886652877391933
1.06776180698152,0.886431766948693
1.07049965776865,0.886431766948693
1.07323750855578,0.886210343526474
1.07597535934292,0.886062715616508
1.07871321013005,0.885988870903147
1.08145106091718,0.885619462601403
1.08418891170431,0.885323689214878
1.08692676249144,0.885101747954107
1.08966461327858,0.884879658187977
1.09240246406571,0.884657568421846
1.09514031485284,0.884435478655715
1.09787816563997,0.883991261941171
1.1006160164271,0.883768874202318
1.10335386721424,0.883620565950229
1.10609171800137,0.88332375017396
1.1088295687885,0.883175229997386
1.11156741957563,0.882952449732525
1.11430527036277,0.882581118060504
1.1170431211499,0.882432522872683
1.11978097193703,0.882432522872683
1.12251882272416,0.882358118781379
1.12525667351129,0.882209222710035
1.12799452429843,0.882060175705016
1.13073237508556,0.881762031315729
1.13347022587269,0.881687495218407
1.13620807665982,0.881463849113253
1.13894592744695,0.881239956847794
1.14168377823409,0.881239956847794
1.14442162902122,0.880941155472242
1.14715947980835,0.880567305041299
1.14989733059548,0.880492534955111
1.15263518138261,0.880118652774663
1.15537303216975,0.879894170887371
1.15811088295688,0.879819273528596
1.16084873374401,0.879669338410408
1.16358658453114,0.879444359039971
1.16632443531828,0.879069073404125
1.16906228610541,0.878768844895449
1.17180013689254,0.878618717818505
1.17453798767967,0.878468526584689
1.1772758384668,0.878318129644682
1.18001368925394,0.878092321572959
1.18275154004107,0.877866455418048
1.1854893908282,0.87771583922942
1.18822724161533,0.877414606852165
1.19096509240246,0.87726396480446
1.1937029431896,0.8770378852671
1.19644079397673,0.876736160700052
1.19917864476386,0.876509691913923
1.20191649555099,0.876358647679576
1.20465434633812,0.876207460127143
1.20739219712526,0.875980678798493
1.21013004791239,0.875527076997096
1.21286789869952,0.875451424437086
1.21560574948665,0.875148814197045
1.21834360027379,0.875073155096657
1.22108145106092,0.87477044017662
1.22381930184805,0.874391817236793
1.22655715263518,0.874013128706157
1.22929500342231,0.87393739100003
1.23203285420945,0.873558636821734
1.23477070499658,0.873255212494947
1.23750855578371,0.87287563533573
1.24024640657084,0.872723764846763
1.24298425735797,0.872647783324488
1.24572210814511,0.871963890077369
1.24845995893224,0.871887895316163
1.25119780971937,0.871735905793751
1.2539356605065,0.871507702677051
1.25667351129363,0.871431568519396
1.25941136208077,0.871126872166767
1.2621492128679,0.87074580179399
1.26488706365503,0.870669587719435
1.26762491444216,0.870669587719435
1.2703627652293,0.870288283704493
1.27310061601643,0.870135668485956
1.27583846680356,0.869906745658151
1.27857631759069,0.869906745658151
1.28131416837782,0.869830283783698
1.28405201916496,0.869753821909244
1.28678986995209,0.869753821909244
1.28952772073922,0.869753821909244
1.29226557152635,0.86937110879567
1.29500342231348,0.869294485218304
1.29774127310062,0.869217821095787
1.30047912388775,0.868987727258031
1.30321697467488,0.868757592796363
1.30595482546201,0.868604169821918
1.30869267624914,0.868220409032918
1.31143052703628,0.867913183127386
1.31416837782341,0.867682600453866
1.31690622861054,0.86745195648777
1.31964407939767,0.86722116934078
1.3223819301848,0.866836489971839
1.32511978097194,0.866759540438774
1.32785763175907,0.866451550906772
1.3305954825462,0.866297487686482
1.33333333333333,0.866297487686482
1.33607118412047,0.865989114459576
1.3388090349076,0.865680631383805
1.34154688569473,0.865603510614862
1.34428473648186,0.865449269076976
1.34702258726899,0.865372120809096
1.34976043805613,0.864908859502453
1.35249828884326,0.864754411491827
1.35523613963039,0.864445349872281
1.35797399041752,0.86436802917909
1.36071184120465,0.864290701568678
1.36344969199179,0.864213367039189
1.36618754277892,0.863981280377197
1.36892539356605,0.863826389505849
1.37166324435318,0.863516441034552
1.37440109514031,0.863361438980875
1.37713894592745,0.863128727002713
1.37987679671458,0.862896015024551
1.38261464750171,0.862663219337044
1.38535249828884,0.862430297938609
1.38809034907598,0.862119568232993
1.39082819986311,0.861964091304547
1.39356605065024,0.861886303732008
1.39630390143737,0.861575069172567
1.3990417522245,0.861108217333406
1.40177960301164,0.860719103814502
1.40451745379877,0.860485593477059
1.4072553045859,0.860329821284178
1.40999315537303,0.860251864613166
1.41273100616016,0.860017824929314
1.4154688569473,0.85978359401921
1.41820670773443,0.859549363109107
1.42094455852156,0.859315132199004
1.42368240930869,0.859237005539108
1.42642026009582,0.859002390902117
1.42915811088296,0.858845881402089
1.43189596167009,0.858532691181868
1.43463381245722,0.858375953127795
1.43737166324435,0.858219215073723
1.44010951403149,0.857984107992614
1.44284736481862,0.857905710321928
1.44558521560575,0.857905710321928
1.44832306639288,0.857748714126426
1.45106091718001,0.857513133595218
1.45379876796715,0.857277315518329
1.45653661875428,0.856962862582788
1.45927446954141,0.856648323084684
1.46201232032854,0.856491024457603
1.46475017111567,0.856176166990658
1.46748802190281,0.855703489680946
1.47022587268994,0.855467107501476
1.47296372347707,0.854994038133273
1.4757015742642,0.854599777302261
1.47843942505133,0.854520917859859
1.48117727583847,0.854284230319135
1.4839151266256,0.854126365728852
1.48665297741273,0.854047367729802
1.48939082819986,0.853889283996765
1.492128678987,0.853493745139995
1.49486652977413,0.853414630035699
1.49760438056126,0.853256399827108
1.50034223134839,0.852623244164496
1.50308008213552,0.852385810791017
1.50581793292266,0.852148178839305
1.50855578370979,0.85191045849929
1.51129363449692,0.851831174138332
1.51403148528405,0.851593298915171
1.51676933607118,0.851355401541417
1.51950718685832,0.851038027673181
1.52224503764545,0.851038027673181
1.52498288843258,0.850799508046592
1.52772073921971,0.850640390876581
1.53319644079398,0.850481154562302
1.53593429158111,0.850401521495396
1.53867214236824,0.850321866051269
1.54140999315537,0.850162405785718
1.54414784394251,0.850002840769617
1.54688569472964,0.849603703447693
1.54962354551677,0.849444048518923
1.5523613963039,0.849444048518923
1.55509924709103,0.849204543618025
1.55783709787817,0.848964971149447
1.5605749486653,0.848805120844204
1.56331279945243,0.848725150510602
1.56605065023956,0.848565149539632
1.56878850102669,0.848405012693145
1.57152635181383,0.848084678536945
1.57426420260096,0.84776431412915
1.57700205338809,0.847684162449644
1.57973990417522,0.847363221924344
1.58247775496235,0.847202660442217
1.58521560574949,0.846881385258128
1.58795345653662,0.846800982582228
1.59069130732375,0.846720572271471
1.59342915811088,0.846559736375893
1.59616700889802,0.846398778160021
1.59890485968515,0.846076586009979
1.60164271047228,0.845754148286652
1.60438056125941,0.845592821791986
1.60711841204654,0.845108657565366
1.60985626283368,0.845027963527596
1.61259411362081,0.844947261783395
1.61533196440794,0.844866459711885
1.61806981519507,0.84478558803009
1.6208076659822,0.844623813693049
1.62354551676934,0.844461946346615
1.62628336755647,0.844057161596185
1.6290212183436,0.843976196880444
1.63175906913073,0.843733279429553
1.63449691991786,0.84349026869239
1.637234770705,0.843247000974059
1.63997262149213,0.843247000974059
1.64271047227926,0.843165810236434
1.64544832306639,0.84284089084906
1.64818617385353,0.842597201308529
1.65092402464066,0.842597201308529
1.65366187542779,0.842434663268153
1.65639972621492,0.842271999691542
1.65913757700205,0.842271999691542
1.66187542778919,0.841946137616025
1.66461327857632,0.841701409545795
1.66735112936345,0.841130377381924
1.67008898015058,0.840885625574732
1.67282683093771,0.840722362663253
1.67556468172485,0.84055897283473
1.67830253251198,0.840477166608663
1.68104038329911,0.840313490432109
1.68377823408624,0.839822126925375
1.68651608487337,0.83965832311673
1.68925393566051,0.83965832311673
1.69199178644764,0.83965832311673
1.69472963723477,0.839494263264616
1.6974674880219,0.839247932788306
1.70020533880904,0.839165790483051
1.70294318959617,0.838919097942978
1.7056810403833,0.838836859035229
1.70841889117043,0.838672365092875
1.71115674195756,0.838590093917175
1.7138945927447,0.838590093917175
1.71663244353183,0.838342868064015
1.71937029431896,0.838342868064015
1.72210814510609,0.838260345879935
1.72484599589322,0.838095252754208
1.72758384668036,0.838012681793346
1.73032169746749,0.837847474758985
1.73305954825462,0.837682072039657
1.73579739904175,0.837433722774303
1.73853524982888,0.837102590420497
1.74127310061602,0.837019790955569
1.74401095140315,0.836854192025714
1.74674880219028,0.836440153735576
1.74948665297741,0.836026074451549
1.75222450376454,0.835528735918264
1.75496235455168,0.835445780324944
1.75770020533881,0.835196864112711
1.76043805612594,0.834947774681124
1.76317590691307,0.834698685249536
1.76591375770021,0.834532559528519
1.76865160848734,0.83428327169833
1.77138945927447,0.834116847746266
1.7741273100616,0.834033585932756
1.77686516084873,0.833783800492225
1.77960301163587,0.833783800492225
1.782340862423,0.833617177030896
1.78507871321013,0.833367241838902
1.78781656399726,0.833283888444039
1.79055441478439,0.833200459940991
1.79329226557153,0.833116956186737
1.79603011635866,0.833116956186737
1.79876796714579,0.832949781117772
1.80150581793292,0.8327825892709
1.80424366872005,0.8327825892709
1.80698151950719,0.832698959768061
1.80971937029432,0.832531599912817
1.81245722108145,0.832447835791686
1.81519507186858,0.832364029505993
1.81793292265572,0.832196332512036
1.82340862422998,0.8319447870211
1.82614647501711,0.831609257766403
1.82888432580424,0.831441306790383
1.83162217659138,0.831189176605366
1.83436002737851,0.830853003025343
1.83709787816564,0.830768883049336
1.83983572895277,0.830600626060364
1.8425735797399,0.830348215011115
1.84531143052704,0.830179889810424
1.84804928131417,0.830011479243468
1.8507871321013,0.829927248324121
1.85352498288843,0.829927248324121
1.85626283367556,0.829842897551855
1.8590006844627,0.829674178857629
1.86173853524983,0.829589810932181
1.86447638603696,0.829252098817004
1.86721423682409,0.829083139546666
1.86995208761123,0.828914042434786
1.87268993839836,0.828744807228083
1.87542778918549,0.828660189624731
1.87816563997262,0.828490954418027
1.88090349075975,0.828321719211323
1.88364134154689,0.828067866401268
1.88637919233402,0.827559901244494
1.88911704312115,0.827390440836744
1.89185489390828,0.827136146059313
1.89459274469541,0.826881773077439
1.89733059548255,0.826457774629548
1.90006844626968,0.826372966238103
1.90280629705681,0.826118488831131
1.90554414784394,0.825948732643146
1.90828199863107,0.825863828373754
1.91101984941821,0.825609036982853
1.91375770020534,0.825438966113148
1.91649555099247,0.825353921917175
1.9192334017796,0.825183815997572
1.92197125256674,0.824843569088594
1.92470910335387,0.824673305166809
1.927446954141,0.824673305166809
1.93018480492813,0.824588085232411
1.93292265571526,0.824332213877871
1.9356605065024,0.823991052071817
1.93839835728953,0.823905761620304
1.94113620807666,0.823820444672844
1.94387405886379,0.823649651588015
1.94661190965092,0.823649651588015
1.94934976043806,0.823564193022795
1.95208761122519,0.823478663456586
1.95482546201232,0.823478663456586
1.95756331279945,0.82339309834193
1.96030116358658,0.823136349636491
1.96303901437372,0.823050695489807
1.96577686516085,0.822879280162203
1.96851471594798,0.822793545709175
1.97125256673511,0.822707730779501
1.97399041752225,0.822536100920154
1.97672826830938,0.822536100920154
1.97946611909651,0.82236445315285
1.98220396988364,0.822106739441427
1.98494182067077,0.82184897186008
1.98767967145791,0.821677126805849
1.99041752224504,0.82159115933077
1.99315537303217,0.821419206388256
1.9958932238193,0.821333202911512
1.99863107460643,0.821247199434767
2.00136892539357,0.820988891445849
2.0041067761807,0.820816559604655
2.00684462696783,0.820816559604655
2.00958247775496,0.820644064793348
2.01232032854209,0.820299075170734
2.01505817932923,0.819867747441651
2.01779603011636,0.819608923571049
2.02053388090349,0.819522567136156
2.02327173169062,0.819349799650726
2.02600958247776,0.819349799650726
2.02874743326489,0.819090237940172
2.03148528405202,0.819090237940172
2.03422313483915,0.818917160235377
2.03696098562628,0.818570931650561
2.03969883641342,0.81848429205153
2.04243668720055,0.818310884362536
2.04517453798768,0.818224143755756
2.04791238877481,0.817963701057478
2.05065023956194,0.817876886824719
2.05338809034908,0.817703203051768
2.05612594113621,0.817529482379779
2.05886379192334,0.817355613923297
2.06160164271047,0.817268651947137
2.0643394934976,0.816833656922682
2.06707734428474,0.816746620837767
2.06981519507187,0.816659575476919
2.072553045859,0.816572530116071
2.07529089664613,0.81639840227086
2.07802874743326,0.816311217477794
2.0807665982204,0.816311217477794
2.08350444900753,0.816136586775585
2.08624229979466,0.815786988751693
2.08898015058179,0.815437353269532
2.09171800136893,0.815262535528452
2.09445585215606,0.815000252675198
2.09719370294319,0.814737829066953
2.09993155373032,0.814650298144191
2.10266940451745,0.814387507725435
2.10540725530459,0.814299892071026
2.10814510609172,0.814212266988483
2.11088295687885,0.813949391740855
2.11362080766598,0.813861710022473
2.11635865845311,0.813773971588878
2.11909650924025,0.813334995447121
2.12183436002738,0.812983548976149
2.12457221081451,0.812895582783878
2.12731006160164,0.812631684207062
2.13004791238877,0.812367757060519
2.13278576317591,0.812367757060519
2.13552361396304,0.812367757060519
2.13826146475017,0.81227957124234
2.1409993155373,0.81227957124234
2.14373716632444,0.811926252594562
2.14647501711157,0.811926252594562
2.1492128678987,0.811837913322166
2.15195071868583,0.811749506710675
2.15468856947296,0.811484055596642
2.1574264202601,0.811218343725131
2.16016427104723,0.811041144436418
2.16290212183436,0.810952467294013
2.16563997262149,0.810863770753786
2.16837782340862,0.810686338856466
2.17111567419576,0.810597622907806
2.17385352498289,0.81041999660718
2.17659137577002,0.810242233940672
2.17932922655715,0.810153333103066
2.18206707734428,0.809886630590248
2.18480492813142,0.809797719992972
2.18754277891855,0.809797719992972
2.19028062970568,0.809619781579438
2.19301848049281,0.809352727225976
2.19575633127995,0.809352727225976
2.19849418206708,0.809263660127129
2.20396988364134,0.809174504716737
2.20670773442847,0.808996095609755
2.20944558521561,0.808817666828191
2.21218343600274,0.808817666828191
2.217659137577,0.80863894234099
2.22039698836413,0.808191785217378
2.22313483915127,0.807834059518488
2.2258726899384,0.80765509760898
2.22861054072553,0.807386595249402
2.23134839151266,0.807117884379006
2.23408624229979,0.806848994467498
2.23682409308693,0.806759344579224
2.23956194387406,0.806669614922391
2.24229979466119,0.806490155608727
2.24503764544832,0.80622090672526
2.24777549623546,0.806131157097438
2.25051334702259,0.805951637855239
2.25325119780972,0.805861818214332
2.25598904859685,0.805771948489986
2.25872689938398,0.805591948054715
2.26146475017112,0.80550194783708
2.26420260095825,0.80550194783708
2.26694045174538,0.805321846786697
2.26967830253251,0.805231745886407
2.27241615331964,0.805141544055346
2.27515400410678,0.805141544055346
2.27789185489391,0.804690130316808
2.28062970568104,0.804599827305887
2.28336755646817,0.804328918273124
2.2861054072553,0.804238584836661
2.28884325804244,0.804148210796337
2.29158110882957,0.804057745253442
2.2943189596167,0.803605366641282
2.29705681040383,0.803514850154839
2.29979466119096,0.803243270101835
2.3025325119781,0.802971659437914
2.30527036276523,0.802790524391797
2.30800821355236,0.802609225718718
2.31074606433949,0.802609225718718
2.31348391512663,0.802518504657825
2.31622176591376,0.802245940917989
2.31895961670089,0.802155065754768
2.32169746748802,0.802155065754768
2.32443531827515,0.801700483942598
2.32717316906229,0.801427487183026
2.32991101984942,0.801336395174935
2.33264887063655,0.801062994835401
2.33538672142368,0.800971799139268
2.33812457221081,0.800607016354734
2.34086242299795,0.800242150447771
2.34360027378508,0.800059717494289
2.34633812457221,0.800059717494289
2.34907597535934,0.800059717494289
2.35181382614648,0.799785505321036
2.35455167693361,0.799602529913733
2.35728952772074,0.799419533568633
2.36002737850787,0.799419533568633
2.362765229295,0.799419533568633
2.36550308008214,0.799327878038529
2.36824093086927,0.798961171820826
2.3709787816564,0.798594212963634
2.37371663244353,0.798318867297746
2.37645448323066,0.798135282413925
2.3791923340178,0.798135282413925
2.38193018480493,0.797859746643241
2.38466803559206,0.797767806133141
2.38740588637919,0.79767579139195
2.39014373716632,0.797215664608729
2.39288158795346,0.797031465055908
2.39561943874059,0.797031465055908
2.39835728952772,0.79666302337554
2.40109514031485,0.796570880994858
