"time","survival","n_risk","n_event","lower_CI","upper_CI"
0.870636550308008,0.980640510598332,1090,0,0.972828654284996,0.988515096456888
0.876112251882272,0.980640510598332,1089,0,0.972828654284996,0.988515096456888
0.887063655030801,0.980640510598332,1088,0,0.972828654284996,0.988515096456888
0.895277207392197,0.980640510598332,1087,0,0.972828654284996,0.988515096456888
0.908966461327858,0.979737526702753,1086,1,0.971737254762396,0.987803664545448
0.922655715263518,0.979737526702753,1085,0,0.971737254762396,0.987803664545448
0.928131416837782,0.979737526702753,1084,0,0.971737254762396,0.987803664545448
0.933607118412047,0.979737526702753,1082,0,0.971737254762396,0.987803664545448
0.944558521560575,0.978831201516164,1081,1,0.97064587621589,0.987085552556838
0.947296372347707,0.978831201516164,1078,0,0.97064587621589,0.987085552556838
0.952772073921971,0.978831201516164,1073,0,0.97064587621589,0.987085552556838
0.960985626283368,0.978831201516164,1072,0,0.97064587621589,0.987085552556838
0.982888432580424,0.978831201516164,1071,0,0.97064587621589,0.987085552556838
0.985626283367556,0.978831201516164,1070,0,0.97064587621589,0.987085552556838
0.988364134154689,0.978831201516164,1068,0,0.97064587621589,0.987085552556838
0.991101984941821,0.978831201516164,1065,0,0.97064587621589,0.987085552556838
1.00752908966461,0.978831201516164,1063,0,0.97064587621589,0.987085552556838
1.01848049281314,0.978831201516164,1062,0,0.97064587621589,0.987085552556838
1.02121834360027,0.978831201516164,1061,0,0.97064587621589,0.987085552556838
1.02395619438741,0.978831201516164,1060,0,0.97064587621589,0.987085552556838
1.03764544832307,0.978831201516164,1059,0,0.97064587621589,0.987085552556838
1.06502395619439,0.978831201516164,1057,0,0.97064587621589,0.987085552556838
1.06776180698152,0.978831201516164,1056,0,0.97064587621589,0.987085552556838
1.07871321013005,0.978831201516164,1054,0,0.97064587621589,0.987085552556838
1.08145106091718,0.978831201516164,1052,0,0.97064587621589,0.987085552556838
1.08418891170431,0.978831201516164,1051,0,0.97064587621589,0.987085552556838
1.08692676249144,0.978831201516164,1050,0,0.97064587621589,0.987085552556838
1.09514031485284,0.978831201516164,1048,0,0.97064587621589,0.987085552556838
1.09787816563997,0.978831201516164,1047,0,0.97064587621589,0.987085552556838
1.1006160164271,0.978831201516164,1045,0,0.97064587621589,0.987085552556838
1.11430527036277,0.978831201516164,1043,0,0.97064587621589,0.987085552556838
1.12251882272416,0.978831201516164,1042,0,0.97064587621589,0.987085552556838
1.12525667351129,0.978831201516164,1041,0,0.97064587621589,0.987085552556838
1.13347022587269,0.978831201516164,1040,0,0.97064587621589,0.987085552556838
1.13620807665982,0.978831201516164,1039,0,0.97064587621589,0.987085552556838
1.13894592744695,0.978831201516164,1037,0,0.97064587621589,0.987085552556838
1.14168377823409,0.978831201516164,1036,0,0.97064587621589,0.987085552556838
1.14442162902122,0.97788547088668,1035,1,0.969503397348576,0.986340013646646
1.17180013689254,0.97788547088668,1033,0,0.969503397348576,0.986340013646646
1.19096509240246,0.97788547088668,1032,0,0.969503397348576,0.986340013646646
1.1937029431896,0.97788547088668,1031,0,0.969503397348576,0.986340013646646
1.21013004791239,0.97788547088668,1030,0,0.969503397348576,0.986340013646646
1.21834360027379,0.97788547088668,1029,0,0.969503397348576,0.986340013646646
1.22929500342231,0.97788547088668,1028,0,0.969503397348576,0.986340013646646
1.23203285420945,0.97788547088668,1027,0,0.969503397348576,0.986340013646646
1.25941136208077,0.97788547088668,1026,0,0.969503397348576,0.986340013646646
1.26488706365503,0.97788547088668,1025,0,0.969503397348576,0.986340013646646
1.27583846680356,0.97788547088668,1024,0,0.969503397348576,0.986340013646646
1.27857631759069,0.97788547088668,1023,0,0.969503397348576,0.986340013646646
1.28952772073922,0.97788547088668,1022,0,0.969503397348576,0.986340013646646
1.29226557152635,0.97788547088668,1021,0,0.969503397348576,0.986340013646646
1.29500342231348,0.97788547088668,1020,0,0.969503397348576,0.986340013646646
1.29774127310062,0.97788547088668,1019,0,0.969503397348576,0.986340013646646
1.30595482546201,0.97788547088668,1018,0,0.969503397348576,0.986340013646646
1.32511978097194,0.97788547088668,1016,0,0.969503397348576,0.986340013646646
1.33607118412047,0.97788547088668,1014,0,0.969503397348576,0.986340013646646
1.34976043805613,0.97788547088668,1013,0,0.969503397348576,0.986340013646646
1.35249828884326,0.97788547088668,1011,0,0.969503397348576,0.986340013646646
1.35523613963039,0.97788547088668,1010,0,0.969503397348576,0.986340013646646
1.36344969199179,0.97788547088668,1009,0,0.969503397348576,0.986340013646646
1.36618754277892,0.97788547088668,1008,0,0.969503397348576,0.986340013646646
1.36892539356605,0.97788547088668,1007,0,0.969503397348576,0.986340013646646
1.37166324435318,0.97788547088668,1006,0,0.969503397348576,0.986340013646646
1.39082819986311,0.97788547088668,1005,0,0.969503397348576,0.986340013646646
1.40177960301164,0.97788547088668,1004,0,0.969503397348576,0.986340013646646
1.40451745379877,0.97788547088668,1003,0,0.969503397348576,0.986340013646646
1.42094455852156,0.97788547088668,1002,0,0.969503397348576,0.986340013646646
1.42368240930869,0.97788547088668,1000,0,0.969503397348576,0.986340013646646
1.43189596167009,0.97788547088668,999,0,0.969503397348576,0.986340013646646
1.43737166324435,0.97788547088668,997,0,0.969503397348576,0.986340013646646
1.44284736481862,0.97788547088668,996,0,0.969503397348576,0.986340013646646
1.44558521560575,0.97788547088668,994,0,0.969503397348576,0.986340013646646
1.45106091718001,0.97788547088668,993,0,0.969503397348576,0.986340013646646
1.45653661875428,0.97788547088668,992,0,0.969503397348576,0.986340013646646
1.45927446954141,0.97788547088668,991,0,0.969503397348576,0.986340013646646
1.47843942505133,0.97788547088668,990,0,0.969503397348576,0.986340013646646
1.48117727583847,0.97788547088668,989,0,0.969503397348576,0.986340013646646
1.49486652977413,0.97788547088668,987,0,0.969503397348576,0.986340013646646
1.50581793292266,0.97788547088668,986,0,0.969503397348576,0.986340013646646
1.51403148528405,0.976892693758876,985,1,0.968299106617629,0.985562548387566
1.51676933607118,0.976892693758876,984,0,0.968299106617629,0.985562548387566
1.51950718685832,0.976892693758876,983,0,0.968299106617629,0.985562548387566
1.53045859000684,0.976892693758876,982,0,0.968299106617629,0.985562548387566
1.53593429158111,0.976892693758876,981,0,0.968299106617629,0.985562548387566
1.53867214236824,0.976892693758876,980,0,0.968299106617629,0.985562548387566
1.54140999315537,0.976892693758876,979,0,0.968299106617629,0.985562548387566
1.5523613963039,0.976892693758876,978,0,0.968299106617629,0.985562548387566
1.5605749486653,0.976892693758876,977,0,0.968299106617629,0.985562548387566
1.56605065023956,0.976892693758876,975,0,0.968299106617629,0.985562548387566
1.57426420260096,0.976892693758876,974,0,0.968299106617629,0.985562548387566
1.57700205338809,0.976892693758876,973,0,0.968299106617629,0.985562548387566
1.58521560574949,0.976892693758876,971,0,0.968299106617629,0.985562548387566
1.59616700889802,0.976892693758876,969,0,0.968299106617629,0.985562548387566
1.60164271047228,0.976892693758876,968,0,0.968299106617629,0.985562548387566
1.60438056125941,0.976892693758876,966,0,0.968299106617629,0.985562548387566
1.61533196440794,0.976892693758876,965,0,0.968299106617629,0.985562548387566
1.6290212183436,0.975878267285606,963,1,0.967069591112854,0.984767178403837
1.63175906913073,0.975878267285606,962,0,0.967069591112854,0.984767178403837
1.63449691991786,0.975878267285606,961,0,0.967069591112854,0.984767178403837
1.637234770705,0.975878267285606,960,0,0.967069591112854,0.984767178403837
1.65366187542779,0.975878267285606,957,0,0.967069591112854,0.984767178403837
1.65639972621492,0.975878267285606,956,0,0.967069591112854,0.984767178403837
1.65913757700205,0.975878267285606,955,0,0.967069591112854,0.984767178403837
1.66187542778919,0.975878267285606,954,0,0.967069591112854,0.984767178403837
1.67008898015058,0.975878267285606,953,0,0.967069591112854,0.984767178403837
1.67282683093771,0.975878267285606,952,0,0.967069591112854,0.984767178403837
1.67556468172485,0.975878267285606,951,0,0.967069591112854,0.984767178403837
1.68651608487337,0.975878267285606,950,0,0.967069591112854,0.984767178403837
1.68925393566051,0.975878267285606,949,0,0.967069591112854,0.984767178403837
1.69199178644764,0.975878267285606,948,0,0.967069591112854,0.984767178403837
1.6974674880219,0.975878267285606,947,0,0.967069591112854,0.984767178403837
1.7138945927447,0.975878267285606,946,0,0.967069591112854,0.984767178403837
1.71937029431896,0.975878267285606,944,0,0.967069591112854,0.984767178403837
1.72758384668036,0.975878267285606,943,0,0.967069591112854,0.984767178403837
1.73032169746749,0.975878267285606,942,0,0.967069591112854,0.984767178403837
1.73579739904175,0.974840098916154,940,1,0.965811971630341,0.983952618490199
1.75222450376454,0.974840098916154,939,0,0.965811971630341,0.983952618490199
1.75496235455168,0.974840098916154,938,0,0.965811971630341,0.983952618490199
1.76865160848734,0.974840098916154,937,0,0.965811971630341,0.983952618490199
1.77686516084873,0.974840098916154,936,0,0.965811971630341,0.983952618490199
1.77960301163587,0.974840098916154,935,0,0.965811971630341,0.983952618490199
1.78507871321013,0.974840098916154,934,0,0.965811971630341,0.983952618490199
1.79603011635866,0.974840098916154,933,0,0.965811971630341,0.983952618490199
1.80424366872005,0.974840098916154,932,0,0.965811971630341,0.983952618490199
1.80698151950719,0.974840098916154,931,0,0.965811971630341,0.983952618490199
1.81245722108145,0.974840098916154,928,0,0.965811971630341,0.983952618490199
1.82614647501711,0.974840098916154,927,0,0.965811971630341,0.983952618490199
1.83162217659138,0.974840098916154,926,0,0.965811971630341,0.983952618490199
