"time","survival","n_risk","n_event","lower_CI","upper_CI","Sex"
3.99452429842574,0.941678608629777,358,0,0.923278581987088,0.960445329558522,"sex.=F"
4.01095140314853,0.941678608629777,357,0,0.923278581987088,0.960445329558522,"sex.=F"
4.03832991101985,0.941678608629777,356,0,0.923278581987088,0.960445329558522,"sex.=F"
4.07118412046543,0.941678608629777,354,0,0.923278581987088,0.960445329558522,"sex.=F"
4.09582477754962,0.941678608629777,353,0,0.923278581987088,0.960445329558522,"sex.=F"
4.10130047912389,0.941678608629777,352,0,0.923278581987088,0.960445329558522,"sex.=F"
4.10403832991102,0.941678608629777,351,0,0.923278581987088,0.960445329558522,"sex.=F"
4.10951403148528,0.941678608629777,349,0,0.923278581987088,0.960445329558522,"sex.=F"
4.14784394250513,0.941678608629777,346,0,0.923278581987088,0.960445329558522,"sex.=F"
4.16153319644079,0.941678608629777,345,0,0.923278581987088,0.960445329558522,"sex.=F"
4.16427104722793,0.941678608629777,344,0,0.923278581987088,0.960445329558522,"sex.=F"
4.18069815195072,0.941678608629777,342,0,0.923278581987088,0.960445329558522,"sex.=F"
4.19164955509925,0.941678608629777,341,0,0.923278581987088,0.960445329558522,"sex.=F"
4.21629021218344,0.941678608629777,339,0,0.923278581987088,0.960445329558522,"sex.=F"
4.22450376454483,0.941678608629777,338,0,0.923278581987088,0.960445329558522,"sex.=F"
4.24093086926762,0.941678608629777,337,0,0.923278581987088,0.960445329558522,"sex.=F"
4.24366872005476,0.941678608629777,336,0,0.923278581987088,0.960445329558522,"sex.=F"
4.24640657084189,0.941678608629777,335,0,0.923278581987088,0.960445329558522,"sex.=F"
4.27926078028747,0.941678608629777,334,0,0.923278581987088,0.960445329558522,"sex.=F"
4.28473648186174,0.941678608629777,333,0,0.923278581987088,0.960445329558522,"sex.=F"
4.29568788501027,0.941678608629777,332,0,0.923278581987088,0.960445329558522,"sex.=F"
4.2984257357974,0.941678608629777,330,0,0.923278581987088,0.960445329558522,"sex.=F"
4.30116358658453,0.941678608629777,329,0,0.923278581987088,0.960445329558522,"sex.=F"
4.31485284052019,0.941678608629777,328,0,0.923278581987088,0.960445329558522,"sex.=F"
4.33401779603012,0.941678608629777,327,0,0.923278581987088,0.960445329558522,"sex.=F"
4.33675564681725,0.941678608629777,326,0,0.923278581987088,0.960445329558522,"sex.=F"
4.37234770704997,0.941678608629777,325,0,0.923278581987088,0.960445329558522,"sex.=F"
4.38877481177276,0.941678608629777,324,0,0.923278581987088,0.960445329558522,"sex.=F"
4.39151266255989,0.941678608629777,323,0,0.923278581987088,0.960445329558522,"sex.=F"
4.41067761806982,0.941678608629777,322,0,0.923278581987088,0.960445329558522,"sex.=F"
4.41889117043121,0.941678608629777,321,0,0.923278581987088,0.960445329558522,"sex.=F"
4.44079397672827,0.941678608629777,319,0,0.923278581987088,0.960445329558522,"sex.=F"
4.4517453798768,0.941678608629777,317,0,0.923278581987088,0.960445329558522,"sex.=F"
4.46543463381246,0.938698613032847,316,1,0.9194785151603,0.958320473596028,"sex.=F"
4.47912388774812,0.938698613032847,315,0,0.9194785151603,0.958320473596028,"sex.=F"
4.49555099247091,0.938698613032847,314,0,0.9194785151603,0.958320473596028,"sex.=F"
4.50650239561944,0.938698613032847,313,0,0.9194785151603,0.958320473596028,"sex.=F"
4.5119780971937,0.938698613032847,312,0,0.9194785151603,0.958320473596028,"sex.=F"
4.53661875427789,0.938698613032847,311,0,0.9194785151603,0.958320473596028,"sex.=F"
4.54757015742642,0.938698613032847,310,0,0.9194785151603,0.958320473596028,"sex.=F"
4.57494866529774,0.938698613032847,309,0,0.9194785151603,0.958320473596028,"sex.=F"
4.60780287474333,0.938698613032847,308,0,0.9194785151603,0.958320473596028,"sex.=F"
4.62422997946612,0.938698613032847,307,0,0.9194785151603,0.958320473596028,"sex.=F"
4.63244353182752,0.938698613032847,306,0,0.9194785151603,0.958320473596028,"sex.=F"
4.64613278576318,0.938698613032847,305,0,0.9194785151603,0.958320473596028,"sex.=F"
4.66255989048597,0.938698613032847,303,0,0.9194785151603,0.958320473596028,"sex.=F"
4.69815195071869,0.938698613032847,302,0,0.9194785151603,0.958320473596028,"sex.=F"
4.72826830937714,0.938698613032847,301,0,0.9194785151603,0.958320473596028,"sex.=F"
4.7337440109514,0.938698613032847,300,0,0.9194785151603,0.958320473596028,"sex.=F"
4.7419575633128,0.938698613032847,299,0,0.9194785151603,0.958320473596028,"sex.=F"
4.77481177275838,0.938698613032847,298,0,0.9194785151603,0.958320473596028,"sex.=F"
4.78028747433265,0.938698613032847,297,0,0.9194785151603,0.958320473596028,"sex.=F"
4.78302532511978,0.938698613032847,296,0,0.9194785151603,0.958320473596028,"sex.=F"
4.79123887748118,0.935516583836126,295,1,0.915405327417722,0.956069680194295,"sex.=F"
4.79945242984257,0.935516583836126,294,0,0.915405327417722,0.956069680194295,"sex.=F"
4.80219028062971,0.935516583836126,293,0,0.915405327417722,0.956069680194295,"sex.=F"
4.80492813141684,0.935516583836126,292,0,0.915405327417722,0.956069680194295,"sex.=F"
4.81587953456537,0.932301750214696,291,1,0.911326634781332,0.953759629402187,"sex.=F"
4.82409308692676,0.932301750214696,290,0,0.911326634781332,0.953759629402187,"sex.=F"
4.82956878850103,0.932301750214696,289,0,0.911326634781332,0.953759629402187,"sex.=F"
4.83778234086242,0.932301750214696,288,0,0.911326634781332,0.953759629402187,"sex.=F"
4.84325804243669,0.932301750214696,287,0,0.911326634781332,0.953759629402187,"sex.=F"
4.87337440109514,0.932301750214696,286,0,0.911326634781332,0.953759629402187,"sex.=F"
4.88158795345654,0.932301750214696,285,0,0.911326634781332,0.953759629402187,"sex.=F"
4.8952772073922,0.932301750214696,283,0,0.911326634781332,0.953759629402187,"sex.=F"
4.91170431211499,0.932301750214696,281,0,0.911326634781332,0.953759629402187,"sex.=F"
4.91444216290212,0.932301750214696,280,0,0.911326634781332,0.953759629402187,"sex.=F"
4.91991786447639,0.932301750214696,279,0,0.911326634781332,0.953759629402187,"sex.=F"
4.93360711841205,0.932301750214696,278,0,0.911326634781332,0.953759629402187,"sex.=F"
4.95003422313484,0.932301750214696,277,0,0.911326634781332,0.953759629402187,"sex.=F"
4.95824777549624,0.932301750214696,276,0,0.911326634781332,0.953759629402187,"sex.=F"
4.99383983572895,0.928911562032097,275,1,0.907019964846992,0.95133152909426,"sex.=F"
5.00752908966461,0.928911562032097,274,0,0.907019964846992,0.95133152909426,"sex.=F"
5.01026694045175,0.928911562032097,272,0,0.907019964846992,0.95133152909426,"sex.=F"
5.02669404517454,0.928911562032097,271,0,0.907019964846992,0.95133152909426,"sex.=F"
5.0321697467488,0.928911562032097,270,0,0.907019964846992,0.95133152909426,"sex.=F"
5.03490759753593,0.928911562032097,269,0,0.907019964846992,0.95133152909426,"sex.=F"
5.06228610540726,0.928911562032097,268,0,0.907019964846992,0.95133152909426,"sex.=F"
5.07323750855578,0.928911562032097,267,0,0.907019964846992,0.95133152909426,"sex.=F"
5.08145106091718,0.928911562032097,266,0,0.907019964846992,0.95133152909426,"sex.=F"
5.11156741957563,0.928911562032097,265,0,0.907019964846992,0.95133152909426,"sex.=F"
5.12251882272416,0.928911562032097,264,0,0.907019964846992,0.95133152909426,"sex.=F"
5.15537303216975,0.928911562032097,263,0,0.907019964846992,0.95133152909426,"sex.=F"
5.16084873374401,0.928911562032097,262,0,0.907019964846992,0.95133152909426,"sex.=F"
5.16632443531828,0.928911562032097,261,0,0.907019964846992,0.95133152909426,"sex.=F"
5.19917864476386,0.928911562032097,260,0,0.907019964846992,0.95133152909426,"sex.=F"
5.20465434633812,0.92532503090456,259,1,0.902455829491378,0.948773762479979,"sex.=F"
5.20739219712526,0.92532503090456,258,0,0.902455829491378,0.948773762479979,"sex.=F"
5.31416837782341,0.92532503090456,257,0,0.902455829491378,0.948773762479979,"sex.=F"
5.3305954825462,0.921710480002589,256,1,0.897898033058682,0.946154438107652,"sex.=F"
5.33333333333333,0.921710480002589,253,0,0.897898033058682,0.946154438107652,"sex.=F"
5.34702258726899,0.921710480002589,252,0,0.897898033058682,0.946154438107652,"sex.=F"
5.35249828884326,0.921710480002589,251,0,0.897898033058682,0.946154438107652,"sex.=F"
5.35797399041752,0.921710480002589,250,0,0.897898033058682,0.946154438107652,"sex.=F"
5.37440109514031,0.921710480002589,249,0,0.897898033058682,0.946154438107652,"sex.=F"
5.37987679671458,0.921710480002589,248,0,0.897898033058682,0.946154438107652,"sex.=F"
