"time","survival","n_risk","n_event","lower_CI","upper_CI"
5.33333333333333,0.920116006062837,596,0,0.905025545327754,0.935458086220569
5.34154688569473,0.920116006062837,594,0,0.905025545327754,0.935458086220569
5.34428473648186,0.920116006062837,593,0,0.905025545327754,0.935458086220569
5.34702258726899,0.920116006062837,590,0,0.905025545327754,0.935458086220569
5.35249828884326,0.920116006062837,589,0,0.905025545327754,0.935458086220569
5.35797399041752,0.920116006062837,587,0,0.905025545327754,0.935458086220569
5.37166324435318,0.920116006062837,585,0,0.905025545327754,0.935458086220569
5.37440109514031,0.920116006062837,584,0,0.905025545327754,0.935458086220569
5.37713894592745,0.920116006062837,583,0,0.905025545327754,0.935458086220569
5.37987679671458,0.920116006062837,582,0,0.905025545327754,0.935458086220569
5.39082819986311,0.920116006062837,580,0,0.905025545327754,0.935458086220569
5.39356605065024,0.920116006062837,579,0,0.905025545327754,0.935458086220569
5.39630390143737,0.920116006062837,576,0,0.905025545327754,0.935458086220569
5.4072553045859,0.920116006062837,575,0,0.905025545327754,0.935458086220569
5.40999315537303,0.920116006062837,572,0,0.905025545327754,0.935458086220569
5.41820670773443,0.920116006062837,570,0,0.905025545327754,0.935458086220569
5.42642026009583,0.920116006062837,569,0,0.905025545327754,0.935458086220569
5.42915811088296,0.920116006062837,568,0,0.905025545327754,0.935458086220569
5.44832306639288,0.920116006062837,567,0,0.905025545327754,0.935458086220569
5.45106091718001,0.920116006062837,566,0,0.905025545327754,0.935458086220569
5.45379876796715,0.91848459470457,564,1,0.903094062393047,0.934137412523989
5.45653661875428,0.916850280479117,562,1,0.901165587683856,0.932807963711922
5.46201232032854,0.916850280479117,560,0,0.901165587683856,0.932807963711922
5.46475017111567,0.916850280479117,559,0,0.901165587683856,0.932807963711922
5.46748802190281,0.916850280479117,558,0,0.901165587683856,0.932807963711922
5.4839151266256,0.916850280479117,557,0,0.901165587683856,0.932807963711922
5.48665297741273,0.916850280479117,555,0,0.901165587683856,0.932807963711922
5.49486652977413,0.916850280479117,551,0,0.901165587683856,0.932807963711922
5.50308008213552,0.916850280479117,548,0,0.901165587683856,0.932807963711922
5.50581793292266,0.916850280479117,544,0,0.901165587683856,0.932807963711922
5.50855578370979,0.916850280479117,542,0,0.901165587683856,0.932807963711922
5.52498288843258,0.916850280479117,539,0,0.901165587683856,0.932807963711922
5.52772073921971,0.916850280479117,538,0,0.901165587683856,0.932807963711922
5.53319644079398,0.916850280479117,537,0,0.901165587683856,0.932807963711922
5.54140999315537,0.916850280479117,536,0,0.901165587683856,0.932807963711922
5.5441478439425,0.916850280479117,535,0,0.901165587683856,0.932807963711922
5.54962354551677,0.916850280479117,534,0,0.901165587683856,0.932807963711922
5.5523613963039,0.916850280479117,533,0,0.901165587683856,0.932807963711922
5.5605749486653,0.915126877696261,532,1,0.89912126438793,0.931417413258712
5.56331279945243,0.915126877696261,531,0,0.89912126438793,0.931417413258712
5.56878850102669,0.915126877696261,529,0,0.89912126438793,0.931417413258712
5.57152635181383,0.915126877696261,528,0,0.89912126438793,0.931417413258712
5.58247775496235,0.915126877696261,527,0,0.89912126438793,0.931417413258712
5.58521560574949,0.915126877696261,526,0,0.89912126438793,0.931417413258712
5.59069130732375,0.915126877696261,525,0,0.89912126438793,0.931417413258712
5.59890485968515,0.915126877696261,524,0,0.89912126438793,0.931417413258712
