"time","survival","n_risk","n_event","lower_CI","upper_CI"
2.80903490759754,0.947897694504869,54209,0,0.94628495542812,0.949513182148331
2.81177275838467,0.94779270500556,54171,6,0.946177963640192,0.949410202078393
2.8145106091718,0.947757692992299,54141,2,0.946142284235874,0.949375859838594
2.81724845995893,0.947722680979037,54139,2,0.946106605159486,0.949341517270865
2.81998631074606,0.947705171738159,54127,1,0.946088762381185,0.949324342759063
2.8227241615332,0.947635108885852,54106,4,0.946017365167996,0.949255619037848
2.82546201232033,0.947600058023709,54072,2,0.945981646843468,0.9492212380259
2.82819986310746,0.947564990947827,54045,2,0.945945911987859,0.949186841119812
2.83093771389459,0.947512360144064,54012,3,0.945892278928298,0.949135216161151
2.83367556468172,0.947512360144064,53989,0,0.945892278928298,0.949135216161151
2.83641341546886,0.947494809393695,53987,1,0.945874393972281,0.949118000813862
2.83915126625599,0.947424598588998,53980,4,0.945802846854845,0.949049131112716
2.84188911704312,0.947371910225002,53945,3,0.945749155913699,0.948997448923198
2.84462696783025,0.94731917493479,53894,3,0.945695416918547,0.948945720941805
2.84736481861739,0.947248794609758,53840,4,0.945623696821555,0.948876685203206
2.85010266940452,0.947213576317615,53793,2,0.945587808018052,0.948842139833594
2.85284052019165,0.94717834558131,53772,2,0.945551906604787,0.948807582187159
2.85557837097878,0.947160729885545,53769,1,0.945533955681064,0.948790302925854
2.85831622176591,0.947125495872827,53764,2,0.945498051355088,0.948755741639763
2.86105407255305,0.947125495872827,53738,0,0.945498051355088,0.948755741639763
2.86379192334018,0.947125495872827,53715,0,0.945498051355088,0.948755741639763
2.86652977412731,0.947090214610175,53690,2,0.945462098229091,0.948721134660445
2.86926762491444,0.947072565431714,53662,1,0.945444112902687,0.948703822841117
2.87200547570157,0.947019591241903,53634,3,0.945390129704344,0.948651861297151
2.87474332648871,0.947019591241903,53628,0,0.945390129704344,0.948651861297151
2.87748117727584,0.947001931532224,53626,1,0.945372133758419,0.948634539036387
2.88021902806297,0.946984266881384,53610,1,0.945354132757382,0.948617211949106
2.8829568788501,0.946913579269323,53587,4,0.94528209941746,0.948547874922425
2.88569472963723,0.946895896476059,53550,1,0.945264079965716,0.948530530003551
2.88843258042437,0.946842823318421,53524,3,0.945209996343585,0.948478470961616
2.8911704312115,0.94682512234399,53491,1,0.945191958318513,0.948461108256291
2.89390828199863,0.946789720395126,53490,2,0.945155882517105,0.948426382596904
2.89664613278576,0.946736615486156,53486,3,0.94510176737144,0.948374291580304
2.8993839835729,0.946718907227819,53463,1,0.945083722269698,0.948356921384861
2.90212183436003,0.946683470826141,53432,2,0.945047611638822,0.94832216165416
2.90485968514716,0.946665745326762,53408,1,0.945029548858863,0.948304774657279
2.90759753593429,0.946648009864947,53377,1,0.945011475803068,0.948287378012764
2.91033538672142,0.946630268752672,53359,1,0.944993396955037,0.948269975860364
2.91307323750856,0.946612527640397,53358,1,0.944975318190121,0.948252573624847
2.91581108829569,0.94655930131092,53354,3,0.944921079281908,0.948200363546882
2.91854893908282,0.946488290279107,53319,4,0.944848717613262,0.948130708054943
2.92128678986995,0.946452755436875,53271,2,0.944812506784569,0.948095851654832
2.92402464065708,0.946417190550529,53224,2,0.944776265049317,0.948060966077297
2.92676249144422,0.946399407773231,53221,1,0.94475814395921,0.948043522842808
2.92950034223135,0.946381624995934,53220,1,0.94474002295233,0.948026079525093
2.93223819301848,0.946346058104715,53217,2,0.944703779798288,0.947991191356886
2.93497604380561,0.946310489876722,53213,2,0.944667535586694,0.947956301572871
2.93771389459274,0.946292694726662,53178,1,0.944649402130769,0.947938845960425
2.94045174537988,0.946257074283436,53132,2,0.944613104126933,0.947903905545575
2.94318959616701,0.946239250307202,53089,1,0.944594940948282,0.947886422007589
2.94592744695414,0.946239250307202,53040,0,0.944594940948282,0.947886422007589
2.94866529774127,0.946185690605481,53001,3,0.944540360646913,0.947833886625454
